source,kingdom,name,name.correct,order.correct,class.correct
col_v2025,animalia,Ransomnematidae,Ransomnematidae,Rhabditida,Chromadorea
col_v2025,animalia,Raphidascarididae,Raphidascarididae,Rhabditida,Chromadorea
col_v2025,animalia,Raphidiidae,Raphidiidae,Raphidioptera,Insecta
col_v2025,animalia,Raphignathidae,Raphignathidae,Trombidiformes,Arachnida
col_v2025,animalia,Raphiophoridae,Raphiophoridae,Asaphida,Trilobita
col_v2025,animalia,Raphistomatidae,Raphistomatidae,NA,Gastropoda
col_v2025,animalia,Raphitomidae,Raphitomidae,Neogastropoda,Gastropoda
col_v2025,animalia,Rasnalexiidae,Rasnalexiidae,Embioptera,Insecta
col_v2025,animalia,Rasnitsynaphididae,Rasnitsynaphididae,Hemiptera,Insecta
col_v2025,animalia,Raspailiidae,Raspailiidae,Axinellida,Demospongiae
col_v2025,animalia,Rastelligeridae,Rastelligeridae,Spiriferinida,Rhynchonellata
col_v2025,animalia,Rastodentidae,Rastodentidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Rastrognathiidae,Rastrognathiidae,Bursovaginoidea,NA
col_v2025,animalia,Rataniidae,Rataniidae,Siphonostomatoida,Copepoda
col_v2025,animalia,Ratardidae,Ratardidae,Lepidoptera,Insecta
col_v2025,animalia,Ratemiidae,Ratemiidae,Psocodea,Insecta
col_v2025,animalia,Rathkeidae,Rathkeidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Rathouisiidae,Rathouisiidae,Systellommatophora,Gastropoda
col_v2025,animalia,Rayasmiliidae,Rayasmiliidae,Scleractinia,Anthozoa
col_v2025,animalia,Rectarcturidae,Rectarcturidae,Isopoda,Malacostraca
col_v2025,animalia,Rectellidae,Rectellidae,NA,Ostracoda
col_v2025,animalia,Rectijanuidae,Rectijanuidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Rectoclymeniidae,Rectoclymeniidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Rectonariidae,Rectonariidae,NA,Ostracoda
col_v2025,animalia,Reculidae,Reculidae,Reculoidea,Insecta
col_v2025,animalia,Recurvirostridae,Recurvirostridae,Charadriiformes,Aves
col_v2025,animalia,Redlichiidae,Redlichiidae,Redlichiida,Trilobita
col_v2025,animalia,Redoniidae,Redoniidae,Actinodontida,Bivalvia
col_v2025,animalia,Redudasyidae,Redudasyidae,Macrodasyida,NA
col_v2025,animalia,Reduviidae,Reduviidae,Hemiptera,Insecta
col_v2025,animalia,Regalecidae,Regalecidae,Lampriformes,Teleostei
col_v2025,animalia,Regaliidae,Regaliidae,Amphipoda,Malacostraca
col_v2025,animalia,Regiatidae,Regiatidae,Orthoptera,Insecta
col_v2025,animalia,Reginacharlottiidae,Reginacharlottiidae,Mesostigmata,Arachnida
col_v2025,animalia,Regulidae,Regulidae,Passeriformes,Aves
col_v2025,animalia,Reighardiidae,Reighardiidae,Cephalobaenida,Maxillopoda
col_v2025,animalia,Reimaniphyllidae,Reimaniphyllidae,Scleractinia,Anthozoa
col_v2025,animalia,Reimaniphylliidae,Reimaniphylliidae,Scleractinia,Anthozoa
col_v2025,animalia,Reineckeiidae,Reineckeiidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Relicanthidae,Relicanthidae,Actiniaria,Anthozoa
col_v2025,animalia,Remizidae,Remizidae,Passeriformes,Aves
col_v2025,animalia,Remopleurididae,Remopleurididae,Asaphida,Trilobita
col_v2025,animalia,Renaudarctidae,Renaudarctidae,Arthrotardigrada,Heterotardigrada
col_v2025,animalia,Renicolidae,Renicolidae,Plagiorchiida,Trematoda
col_v2025,animalia,Reniferidae,Reniferidae,Plagiorchiida,Trematoda
col_v2025,animalia,Renillidae,Renillidae,Scleralcyonacea,Octocorallia
col_v2025,animalia,Rentoniidae,Rentoniidae,Coleoptera,Insecta
col_v2025,animalia,Reptariidae,Reptariidae,Cyclostomatida,Stenolaemata
col_v2025,animalia,Requieniidae,Requieniidae,Hippuritida,Bivalvia
col_v2025,animalia,Resinacaridae,Resinacaridae,Trombidiformes,Arachnida
col_v2025,animalia,Resomiidae,Resomiidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Retariidae,Retariidae,Productida,Strophomenata
col_v2025,animalia,Reticulariidae,Reticulariidae,Spiriferida,Rhynchonellata
col_v2025,animalia,Reticulariinidae,Reticulariinidae,Spiriferinida,Rhynchonellata
col_v2025,animalia,Reticuloceratidae,Reticuloceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Retimohniidae,Retimohniidae,Neogastropoda,Gastropoda
col_v2025,animalia,Retiophylliidae,Retiophylliidae,Scleractinia,Anthozoa
col_v2025,animalia,Retroceramidae,Retroceramidae,NA,Bivalvia
col_v2025,animalia,Retronectidae,Retronectidae,NA,NA
col_v2025,animalia,Retropinnidae,Retropinnidae,Osmeriformes,Teleostei
col_v2025,animalia,Retroplumidae,Retroplumidae,Decapoda,Malacostraca
col_v2025,animalia,Retusidae,Retusidae,Cephalaspidea,Gastropoda
col_v2025,animalia,Retziellidae,Retziellidae,Athyridida,Rhynchonellata
col_v2025,animalia,Retziidae,Retziidae,Athyridida,Rhynchonellata
col_v2025,animalia,Revalotrypidae,Revalotrypidae,Cystoporida,Stenolaemata
col_v2025,animalia,Rhabderemiidae,Rhabderemiidae,Biemnida,Demospongiae
col_v2025,animalia,Rhabdiasidae,Rhabdiasidae,Rhabditida,Chromadorea
col_v2025,animalia,Rhabdidae,Rhabdidae,Dentaliida,Scaphopoda
col_v2025,animalia,Rhabdiopoeidae,Rhabdiopoeidae,Plagiorchiida,Trematoda
col_v2025,animalia,Rhabditidae,Rhabditidae,Rhabditida,Chromadorea
col_v2025,animalia,Rhabdoceratidae,Rhabdoceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Rhabdochonidae,Rhabdochonidae,Rhabditida,Chromadorea
col_v2025,animalia,Rhabdocidaridae,Rhabdocidaridae,Cidaroida,Echinoidea
col_v2025,animalia,Rhabdodemaniidae,Rhabdodemaniidae,Triplonchida,Enoplea
col_v2025,animalia,Rhabdolaimidae,Rhabdolaimidae,Enoplida,Enoplea
col_v2025,animalia,Rhabdomesidae,Rhabdomesidae,Cryptostomida,Stenolaemata
col_v2025,animalia,Rhabdopleuridae,Rhabdopleuridae,Rhabdopleurida,Pterobranchia
col_v2025,animalia,Rhabdostichidae,Rhabdostichidae,Palaeocopida,Ostracoda
col_v2025,animalia,Rhabdouraeidae,Rhabdouraeidae,Leptostraca,Malacostraca
col_v2025,animalia,Rhabdozoidae,Rhabdozoidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Rhachodesmidae,Rhachodesmidae,Polydesmida,Diplopoda
col_v2025,animalia,Rhacophoridae,Rhacophoridae,Anura,Amphibia
col_v2025,animalia,Rhadalidae,Rhadalidae,Coleoptera,Insecta
col_v2025,animalia,Rhadinematidae,Rhadinematidae,Plectida,Chromadorea
col_v2025,animalia,Rhadinorhynchidae,Rhadinorhynchidae,Echinorhynchida,Palaeacanthocephala
col_v2025,animalia,Rhaetidiidae,Rhaetidiidae,NA,Bivalvia
col_v2025,animalia,Rhagidiidae,Rhagidiidae,Trombidiformes,Arachnida
col_v2025,animalia,Rhagionemestriidae,Rhagionemestriidae,Diptera,Insecta
col_v2025,animalia,Rhagionempididae,Rhagionempididae,Diptera,Insecta
col_v2025,animalia,Rhagionidae,Rhagionidae,Diptera,Insecta
col_v2025,animalia,Rhagodidae,Rhagodidae,Solifugae,Arachnida
col_v2025,animalia,Rhagophthalmidae,Rhagophthalmidae,Coleoptera,Insecta
col_v2025,animalia,Rhamnariidae,Rhamnariidae,Productida,Strophomenata
col_v2025,animalia,Rhamphichthyidae,Rhamphichthyidae,Gymnotiformes,Teleostei
col_v2025,animalia,Rhamphocottidae,Rhamphocottidae,Perciformes,Teleostei
col_v2025,animalia,Rhaparochromidae,Rhaparochromidae,Hemiptera,Insecta
col_v2025,animalia,Rhaphidiopsidae,Rhaphidiopsidae,Diaphanopterodea,Insecta
col_v2025,animalia,Rhaphidophoridae,Rhaphidophoridae,Orthoptera,Insecta
col_v2025,animalia,Rhaphischismatidae,Rhaphischismatidae,Pleurotomariida,Gastropoda
col_v2025,animalia,Rhaphistomellidae,Rhaphistomellidae,Pleurotomariida,Gastropoda
col_v2025,animalia,Rhaptothyreidae,Rhaptothyreidae,Enoplida,Enoplea
col_v2025,animalia,Rheidae,Rheidae,Rheiformes,Aves
col_v2025,animalia,Rhenorensselaeriidae,Rhenorensselaeriidae,Terebratulida,Rhynchonellata
col_v2025,animalia,Rhigonematidae,Rhigonematidae,Rhabditida,Chromadorea
col_v2025,animalia,Rhinatrematidae,Rhinatrematidae,Gymnophiona,Amphibia
col_v2025,animalia,Rhincalanidae,Rhincalanidae,Calanoida,Copepoda
col_v2025,animalia,Rhincodontidae,Rhincodontidae,Orectolobiformes,Elasmobranchii
col_v2025,animalia,Rhinebothriidae,Rhinebothriidae,Rhinebothriidea,Cestoda
col_v2025,animalia,Rhinecotylidae,Rhinecotylidae,Mazocraeidea,Monogenea
col_v2025,animalia,Rhineuridae,Rhineuridae,Squamata,NA
col_v2025,animalia,Rhinidae,Rhinidae,Rhinopristiformes,Elasmobranchii
col_v2025,animalia,Rhinidictyidae,Rhinidictyidae,Cryptostomida,Stenolaemata
col_v2025,animalia,Rhinobatidae,Rhinobatidae,Rhinopristiformes,Elasmobranchii
col_v2025,animalia,Rhinocerotidae,Rhinocerotidae,Perissodactyla,Mammalia
col_v2025,animalia,Rhinochimaeridae,Rhinochimaeridae,Chimaeriformes,Holocephali
col_v2025,animalia,Rhinocricidae,Rhinocricidae,Spirobolida,Diplopoda
col_v2025,animalia,Rhinocryptidae,Rhinocryptidae,Passeriformes,Aves
col_v2025,animalia,Rhinodermatidae,Rhinodermatidae,Anura,Amphibia
col_v2025,animalia,Rhinodrilidae,Rhinodrilidae,Crassiclitellata,Clitellata
col_v2025,animalia,Rhinolophidae,Rhinolophidae,Chiroptera,Mammalia
col_v2025,animalia,Rhinonycteridae,Rhinonycteridae,Chiroptera,Mammalia
col_v2025,animalia,Rhinonyssidae,Rhinonyssidae,Mesostigmata,Arachnida
col_v2025,animalia,Rhinophrynidae,Rhinophrynidae,Anura,Amphibia
col_v2025,animalia,Rhinopomatidae,Rhinopomatidae,Chiroptera,Mammalia
col_v2025,animalia,Rhinoporidae,Rhinoporidae,Cystoporida,Stenolaemata
col_v2025,animalia,Rhinoptericolidae,Rhinoptericolidae,Trypanorhyncha,Cestoda
col_v2025,animalia,Rhinopteridae,Rhinopteridae,Myliobatiformes,Elasmobranchii
col_v2025,animalia,Rhinorhipidae,Rhinorhipidae,Coleoptera,Insecta
col_v2025,animalia,Rhinotermitidae,Rhinotermitidae,Blattodea,Insecta
col_v2025,animalia,Rhiphaeoceratidae,Rhiphaeoceratidae,Nautilida,Cephalopoda
col_v2025,animalia,Rhipiceridae,Rhipiceridae,Coleoptera,Insecta
col_v2025,animalia,Rhipidastraeidae,Rhipidastraeidae,Scleractinia,Anthozoa
col_v2025,animalia,Rhipidiothyrididae,Rhipidiothyrididae,Terebratulida,Rhynchonellata
col_v2025,animalia,Rhipidogyridae,Rhipidogyridae,Scleractinia,Anthozoa
col_v2025,animalia,Rhipidoherpiidae,Rhipidoherpiidae,NA,Solenogastres
col_v2025,animalia,Rhipidomellidae,Rhipidomellidae,Orthida,Rhynchonellata
col_v2025,animalia,Rhipiduridae,Rhipiduridae,Passeriformes,Aves
col_v2025,animalia,Rhiscosomididae,Rhiscosomididae,Chordeumatida,Diplopoda
col_v2025,animalia,Rhizangiidae,Rhizangiidae,Scleractinia,Anthozoa
col_v2025,animalia,Rhizocrinidae,Rhizocrinidae,Comatulida,Crinoidea
col_v2025,animalia,Rhizoecidae,Rhizoecidae,Hemiptera,Insecta
col_v2025,animalia,Rhizophysidae,Rhizophysidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Rhizoridae,Rhizoridae,Cephalaspidea,Gastropoda
col_v2025,animalia,Rhizostomatidae,Rhizostomatidae,Rhizostomeae,Scyphozoa
col_v2025,animalia,Rhizotrichidae,Rhizotrichidae,Harpacticoida,Copepoda
col_v2025,animalia,Rhodacaridae,Rhodacaridae,Mesostigmata,Arachnida
col_v2025,animalia,Rhodaliidae,Rhodaliidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Rhodinocichlidae,Rhodinocichlidae,Passeriformes,Aves
col_v2025,animalia,Rhodopetalidae,Rhodopetalidae,NA,Gastropoda
col_v2025,animalia,Rhodopidae,Rhodopidae,NA,Gastropoda
col_v2025,animalia,Rhombocoleidae,Rhombocoleidae,Coleoptera,Insecta
col_v2025,animalia,Rhomboentomozoidae,Rhomboentomozoidae,Halocyprida,Ostracoda
col_v2025,animalia,Rhomboporidae,Rhomboporidae,Cryptostomida,Stenolaemata
col_v2025,animalia,Rhombopteriidae,Rhombopteriidae,Ostreida,Bivalvia
col_v2025,animalia,Rhombosoleidae,Rhombosoleidae,Pleuronectiformes,Teleostei
col_v2025,animalia,Rhopalidae,Rhopalidae,Hemiptera,Insecta
col_v2025,animalia,Rhopaliidae,Rhopaliidae,Plagiorchiida,Trematoda
col_v2025,animalia,Rhopaloiulidae,Rhopaloiulidae,Julida,Diplopoda
col_v2025,animalia,Rhopalomeniidae,Rhopalomeniidae,NA,Solenogastres
col_v2025,animalia,Rhopalonematidae,Rhopalonematidae,Trachymedusae,Hydrozoa
col_v2025,animalia,Rhopalopsyllidae,Rhopalopsyllidae,Siphonaptera,Insecta
col_v2025,animalia,Rhopalosomatidae,Rhopalosomatidae,Hymenoptera,Insecta
col_v2025,animalia,Rhopalothylacidae,Rhopalothylacidae,Trypanorhyncha,Cestoda
col_v2025,animalia,Rhopaluridae,Rhopaluridae,NA,NA
col_v2025,animalia,Rhoptrobothriidae,Rhoptrobothriidae,Tetraphyllidea,Cestoda
col_v2025,animalia,Rhyacichthyidae,Rhyacichthyidae,Gobiiformes,Teleostei
col_v2025,animalia,Rhyacophilidae,Rhyacophilidae,Trichoptera,Insecta
col_v2025,animalia,Rhyacotritonidae,Rhyacotritonidae,Caudata,Amphibia
col_v2025,animalia,Rhycheridae,Rhycheridae,Lophiiformes,Teleostei
col_v2025,animalia,Rhymmoceratidae,Rhymmoceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Rhynchocinetidae,Rhynchocinetidae,Decapoda,Malacostraca
col_v2025,animalia,Rhynchodemidae,Rhynchodemidae,NA,NA
col_v2025,animalia,Rhynchohydracaridae,Rhynchohydracaridae,Trombidiformes,Arachnida
col_v2025,animalia,Rhynchokarlingiidae,Rhynchokarlingiidae,Rhabdocoela,NA
col_v2025,animalia,Rhynchomolgidae,Rhynchomolgidae,Cyclopoida,Copepoda
col_v2025,animalia,Rhynchonellidae,Rhynchonellidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Rhynchoporidae,Rhynchoporidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Rhynchoribatidae,Rhynchoribatidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Rhynchospirinidae,Rhynchospirinidae,Athyridida,Rhynchonellata
col_v2025,animalia,Rhynchotetradidae,Rhynchotetradidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Rhynchothoracidae,Rhynchothoracidae,Pantopoda,Pycnogonida
col_v2025,animalia,Rhynchotrematidae,Rhynchotrematidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Rhyncoptidae,Rhyncoptidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Rhynochetidae,Rhynochetidae,Eurypygiformes,Aves
col_v2025,animalia,Rhyparochromidae,Rhyparochromidae,Hemiptera,Insecta
col_v2025,animalia,Rhyscotidae,Rhyscotidae,Isopoda,Malacostraca
col_v2025,animalia,Rhysiidae,Rhysiidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Rhyssometopidae,Rhyssometopidae,Asaphida,Trilobita
col_v2025,animalia,Rhytidicolidae,Rhytidicolidae,Araneae,Arachnida
col_v2025,animalia,Rhytididae,Rhytididae,Stylommatophora,Gastropoda
col_v2025,animalia,Rhytidodidae,Rhytidodidae,Plagiorchiida,Trematoda
col_v2025,animalia,Rhytidopilidae,Rhytidopilidae,NA,Gastropoda
col_v2025,animalia,Rhytiprionidae,Rhytiprionidae,Eunicida,Polychaeta
col_v2025,animalia,Ribeiriidae,Ribeiriidae,Ribeirioida,Rostroconchia
col_v2025,animalia,Ricaniidae,Ricaniidae,Hemiptera,Insecta
col_v2025,animalia,Richardiidae,Richardiidae,Diptera,Insecta
col_v2025,animalia,Richinidae,Richinidae,Palaeocopida,Ostracoda
col_v2025,animalia,Richtersiidae,Richtersiidae,Desmodorida,Chromadorea
col_v2025,animalia,Richtersiusidae,Richtersiusidae,Parachela,Eutardigrada
col_v2025,animalia,Richthofeniidae,Richthofeniidae,Productida,Strophomenata
col_v2025,animalia,Ricinidae,Ricinidae,Psocodea,Insecta
col_v2025,animalia,Ricinoididae,Ricinoididae,Ricinulei,Arachnida
col_v2025,animalia,Ricordeidae,Ricordeidae,Corallimorpharia,Anthozoa
col_v2025,animalia,Rictulariidae,Rictulariidae,Rhabditida,Chromadorea
col_v2025,animalia,Rigattopteridae,Rigattopteridae,Protorthoptera,Insecta
col_v2025,animalia,Rigbyellidae,Rigbyellidae,Productida,Strophomenata
col_v2025,animalia,Rimanellidae,Rimanellidae,Odonata,Insecta
col_v2025,animalia,Ringiculidae,Ringiculidae,NA,Gastropoda
col_v2025,animalia,Rioceratidae,Rioceratidae,Rioceratida,Cephalopoda
col_v2025,animalia,Riodinidae,Riodinidae,Lepidoptera,Insecta
col_v2025,animalia,Rioppiidae,Rioppiidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Ripiphoridae,Ripiphoridae,Coleoptera,Insecta
col_v2025,animalia,Ripipterygidae,Ripipterygidae,Orthoptera,Insecta
col_v2025,animalia,Rishonidae,Rishonidae,Podocopida,Ostracoda
col_v2025,animalia,Rissoellidae,Rissoellidae,NA,Gastropoda
col_v2025,animalia,Rissoidae,Rissoidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Rissoinidae,Rissoinidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Ritidae,Ritidae,Siluriformes,Teleostei
col_v2025,animalia,Ritterellidae,Ritterellidae,Aplousobranchia,Ascidiacea
col_v2025,animalia,Rivetinidae,Rivetinidae,Mantodea,Insecta
col_v2025,animalia,Rivulidae,Rivulidae,Cyprinodontiformes,Teleostei
col_v2025,animalia,Robertdollfusidae,Robertdollfusidae,Muspiceida,Enoplea
col_v2025,animalia,Robertsonidridae,Robertsonidridae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Roeslerstammiidae,Roeslerstammiidae,Lepidoptera,Insecta
col_v2025,animalia,Rohrthripidae,Rohrthripidae,Thysanoptera,Insecta
col_v2025,animalia,Romaleidae,Romaleidae,Orthoptera,Insecta
col_v2025,animalia,Romancheinidae,Romancheinidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Romaniellidae,Romaniellidae,Kirengellida,Monoplacophora
col_v2025,animalia,Rometidae,Rometidae,Harpacticoida,Copepoda
col_v2025,animalia,Rondeletiidae,Rondeletiidae,Beryciformes,Teleostei
col_v2025,animalia,Ropalomeridae,Ropalomeridae,Diptera,Insecta
col_v2025,animalia,Ropalonariidae,Ropalonariidae,Ctenostomatida,Gymnolaemata
col_v2025,animalia,Ropolonellidae,Ropolonellidae,Platycopida,Ostracoda
col_v2025,animalia,Roproniidae,Roproniidae,Hymenoptera,Insecta
col_v2025,animalia,Rorringtoniidae,Rorringtoniidae,Proetida,Trilobita
col_v2025,animalia,Rosalindidae,Rosalindidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Rosensteiniidae,Rosensteiniidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Rossellidae,Rossellidae,Lyssacinosida,Hexactinellida
col_v2025,animalia,Rossianidae,Rossianidae,Trichoptera,Insecta
col_v2025,animalia,Rostellariidae,Rostellariidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Rostratulidae,Rostratulidae,Charadriiformes,Aves
col_v2025,animalia,Rostrocalanidae,Rostrocalanidae,Calanoida,Copepoda
col_v2025,animalia,Rotopericyclidae,Rotopericyclidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Rotulidae,Rotulidae,Echinolampadacea,Echinoidea
col_v2025,animalia,Rotundabaloghiidae,Rotundabaloghiidae,Mesostigmata,Arachnida
col_v2025,animalia,Rotundiclipeidae,Rotundiclipeidae,Harpacticoida,Copepoda
col_v2025,animalia,Rotylenchulidae,Rotylenchulidae,Rhabditida,Chromadorea
col_v2025,animalia,Roveacrinidae,Roveacrinidae,Roveacrinida,Crinoidea
col_v2025,animalia,Rozhdestvenskayitidae,Rozhdestvenskayitidae,Palaeocopida,Ostracoda
col_v2025,animalia,Rozmanariidae,Rozmanariidae,Rhynchonellida,Rhynchonellata
col_v2025,animalia,Rubyspiridae,Rubyspiridae,Incertae,Gastropoda
col_v2025,animalia,Rudolfoceratidae,Rudolfoceratidae,Ellesmeroceratida,Cephalopoda
col_v2025,animalia,Rufferidae,Rufferidae,Trypanorhyncha,Cestoda
col_v2025,animalia,Rugodentidae,Rugodentidae,Scorpiones,Arachnida
col_v2025,animalia,Rugogastridae,Rugogastridae,Aspidogastrida,Trematoda
col_v2025,animalia,Rugosochonetidae,Rugosochonetidae,Productida,Strophomenata
col_v2025,animalia,Runcinidae,Runcinidae,Runcinida,Gastropoda
col_v2025,animalia,Rutidermatidae,Rutidermatidae,Myodocopida,Ostracoda
col_v2025,animalia,Rutitrigoniidae,Rutitrigoniidae,Trigoniida,Bivalvia
col_v2025,animalia,Rutoceratidae,Rutoceratidae,Oncoceratida,Cephalopoda
col_v2025,animalia,Rutripalpidae,Rutripalpidae,Trombidiformes,Arachnida
col_v2025,animalia,Ryocalanidae,Ryocalanidae,Calanoida,Copepoda
col_v2025,animalia,Saaloscytinidae,Saaloscytinidae,Hemiptera,Insecta
col_v2025,animalia,Sabaconidae,Sabaconidae,Opiliones,Arachnida
col_v2025,animalia,Sabellariidae,Sabellariidae,NA,Polychaeta
col_v2025,animalia,Sabellidae,Sabellidae,Sabellida,Polychaeta
col_v2025,animalia,Sabelliphilidae,Sabelliphilidae,Cyclopoida,Copepoda
col_v2025,animalia,Sabrinellidae,Sabrinellidae,Seguenziida,Gastropoda
col_v2025,animalia,Sabulopsocidae,Sabulopsocidae,Psocodea,Insecta
col_v2025,animalia,Saccocirridae,Saccocirridae,NA,Polychaeta
col_v2025,animalia,Saccocomidae,Saccocomidae,Roveacrinida,Crinoidea
col_v2025,animalia,Saccopharyngidae,Saccopharyngidae,Anguilliformes,Teleostei
col_v2025,animalia,Saccopsidae,Saccopsidae,Cyclopoida,Copepoda
col_v2025,animalia,Saccosporidae,Saccosporidae,Malacovalvulida,Myxozoa
col_v2025,animalia,Sacculinidae,Sacculinidae,Kentrogonida,Maxillopoda
col_v2025,animalia,Sactorthoceratidae,Sactorthoceratidae,Orthoceratida,Cephalopoda
col_v2025,animalia,Sagaminemertidae,Sagaminemertidae,Polystilifera,Hoplonemertea
col_v2025,animalia,Sagartiidae,Sagartiidae,Actiniaria,Anthozoa
col_v2025,animalia,Sagartiomorphidae,Sagartiomorphidae,Actiniaria,Anthozoa
col_v2025,animalia,Sagdidae,Sagdidae,Stylommatophora,Gastropoda
col_v2025,animalia,Sageceratidae,Sageceratidae,Ammonoidea,Cephalopoda
col_v2025,animalia,Sagenellidae,Sagenellidae,Cyclostomatida,Stenolaemata
col_v2025,animalia,Sagittariidae,Sagittariidae,Accipitriformes,Aves
col_v2025,animalia,Sagittidae,Sagittidae,Aphragmophora,Sagittoidea
col_v2025,animalia,Saharopteriidae,Saharopteriidae,Pectinida,Bivalvia
col_v2025,animalia,Saididae,Saididae,Podocopida,Ostracoda
col_v2025,animalia,Saikraconchidae,Saikraconchidae,Myalinida,Bivalvia
col_v2025,animalia,Saileriolidae,Saileriolidae,Hemiptera,Insecta
col_v2025,animalia,Saipanettidae,Saipanettidae,Podocopida,Ostracoda
col_v2025,animalia,Sakarahellidae,Sakarahellidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Salamandridae,Salamandridae,Caudata,Amphibia
col_v2025,animalia,Salangidae,Salangidae,Osmeriformes,Teleostei
col_v2025,animalia,Saldidae,Saldidae,Hemiptera,Insecta
col_v2025,animalia,Saleniidae,Saleniidae,Salenioida,Echinoidea
col_v2025,animalia,Salentinellidae,Salentinellidae,Amphipoda,Malacostraca
col_v2025,animalia,Salifidae,Salifidae,Euhirudinea,Clitellata
col_v2025,animalia,Salmonidae,Salmonidae,Salmoniformes,Teleostei
col_v2025,animalia,Salpidae,Salpidae,Salpida,Thaliacea
col_v2025,animalia,Salpingidae,Salpingidae,Coleoptera,Insecta
col_v2025,animalia,Salpingoteuthididae,Salpingoteuthididae,Belemnitida,Cephalopoda
col_v2025,animalia,Salticidae,Salticidae,Araneae,Arachnida
col_v2025,animalia,Saltiseiidae,Saltiseiidae,Mesostigmata,Arachnida
col_v2025,animalia,Salvidae,Salvidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Samaridae,Samaridae,Pleuronectiformes,Teleostei
col_v2025,animalia,Samarusidae,Samarusidae,Siphonostomatoida,Copepoda
col_v2025,animalia,Samidae,Samidae,Tetractinellida,Demospongiae
col_v2025,animalia,Samlidae,Samlidae,Nudibranchia,Gastropoda
col_v2025,animalia,Samoidae,Samoidae,Opiliones,Arachnida
col_v2025,animalia,Sanchoidae,Sanchoidae,Amphipoda,Malacostraca
col_v2025,animalia,Sancticarolitidae,Sancticarolitidae,Unionida,Bivalvia
col_v2025,animalia,Sandalomeniidae,Sandalomeniidae,NA,Solenogastres
col_v2025,animalia,Sandlingitidae,Sandlingitidae,Ammonoidea,Cephalopoda
