order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,AtlanticForest_Lei11428,AreaAF.prop_Lei11428,leiMA.prop_novo_conferir,AtlanticForest_Biomas_MMA,biome,checagem,warning,loc.best
8479,gadm,ok,GT,NA,NA,NA,Guatemala,Alta Verapaz,Tucurú,NA,NA,guatemala_alta verapaz_tucuru,guatemala_alta verapaz_tucuru,15.30657197,-90.07603264,county,NA,NA,NA,NA,NA,NA,NA,NA
34426,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,NA,NA,NA,guatemala_baja verapaz,guatemala_baja verapaz,15.10119718,-90.3710782,state,NA,NA,NA,NA,NA,NA,NA,NA
8480,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Cubulco,NA,NA,guatemala_baja verapaz_cubulco,guatemala_baja verapaz_cubulco,15.11462038,-90.66889041,county,NA,NA,NA,NA,NA,NA,NA,NA
8481,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Granados,NA,NA,guatemala_baja verapaz_granados,guatemala_baja verapaz_granados,14.93605179,-90.57454225,county,NA,NA,NA,NA,NA,NA,NA,NA
8482,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Purulhá,NA,NA,guatemala_baja verapaz_purulha,guatemala_baja verapaz_purulha,15.22033624,-90.09606867,county,NA,NA,NA,NA,NA,NA,NA,NA
8483,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Rabinal,NA,NA,guatemala_baja verapaz_rabinal,guatemala_baja verapaz_rabinal,15.11068378,-90.49848221,county,NA,NA,NA,NA,NA,NA,NA,NA
8484,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Salamá,NA,NA,guatemala_baja verapaz_salama,guatemala_baja verapaz_salama,15.139832214132,-90.2944716134738,county,NA,NA,NA,NA,NA,NA,NA,NA
8485,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,San Jerónimo,NA,NA,guatemala_baja verapaz_san jeronimo,guatemala_baja verapaz_san jeronimo,15.06218197,-90.16648435,county,NA,NA,NA,NA,NA,NA,NA,NA
8486,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,San Miguel Chicaj,NA,NA,guatemala_baja verapaz_san miguel chicaj,guatemala_baja verapaz_san miguel chicaj,15.15710223,-90.40678871,county,NA,NA,NA,NA,NA,NA,NA,NA
8487,gadm,ok,GT,NA,NA,NA,Guatemala,Baja Verapaz,Santa Cruz El Chol,NA,NA,guatemala_baja verapaz_santa cruz el chol,guatemala_baja verapaz_santa cruz el chol,14.95400869,-90.48390503,county,NA,NA,NA,NA,NA,NA,NA,NA
34427,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,NA,NA,NA,guatemala_chimaltenango,guatemala_chimaltenango,14.69391258,-90.92037503,state,NA,NA,NA,NA,NA,NA,NA,NA
8488,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Acatenango,NA,NA,guatemala_chimaltenango_acatenango,guatemala_chimaltenango_acatenango,14.5437123,-90.95082339,county,NA,NA,NA,NA,NA,NA,NA,NA
8489,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Chimaltenango,NA,NA,guatemala_chimaltenango_chimaltenango,guatemala_chimaltenango_chimaltenango,14.68665668,-90.81555187,county,NA,NA,NA,NA,NA,NA,NA,NA
8490,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Comalapa,NA,NA,guatemala_chimaltenango_comalapa,guatemala_chimaltenango_comalapa,14.74367758,-90.89358831,county,NA,NA,NA,NA,NA,NA,NA,NA
8491,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,El Tejar,NA,NA,guatemala_chimaltenango_el tejar,guatemala_chimaltenango_el tejar,14.66982839,-90.7851518,county,NA,NA,NA,NA,NA,NA,NA,NA
8492,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Parramos,NA,NA,guatemala_chimaltenango_parramos,guatemala_chimaltenango_parramos,14.58482527,-90.81994846,county,NA,NA,NA,NA,NA,NA,NA,NA
8493,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Patzicía,NA,NA,guatemala_chimaltenango_patzicia,guatemala_chimaltenango_patzicia,14.63206025,-90.93669803,county,NA,NA,NA,NA,NA,NA,NA,NA
8494,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Patzún,NA,NA,guatemala_chimaltenango_patzun,guatemala_chimaltenango_patzun,14.64297112,-91.03128083,county,NA,NA,NA,NA,NA,NA,NA,NA
8495,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Pochuta,NA,NA,guatemala_chimaltenango_pochuta,guatemala_chimaltenango_pochuta,14.52939317,-91.07148661,county,NA,NA,NA,NA,NA,NA,NA,NA
8496,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,San Andrés Itzapa,NA,NA,guatemala_chimaltenango_san andres itzapa,guatemala_chimaltenango_san andres itzapa,14.6027338,-90.86085232,county,NA,NA,NA,NA,NA,NA,NA,NA
8497,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,San José Poaquil,NA,NA,guatemala_chimaltenango_san jose poaquil,guatemala_chimaltenango_san jose poaquil,14.85271859,-90.90428622,county,NA,NA,NA,NA,NA,NA,NA,NA
8498,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,San Martín Jilotepeque,NA,NA,guatemala_chimaltenango_san martin jilotepeque,guatemala_chimaltenango_san martin jilotepeque,14.84283366,-90.78070024,county,NA,NA,NA,NA,NA,NA,NA,NA
8499,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Santa Apolonia,NA,NA,guatemala_chimaltenango_santa apolonia,guatemala_chimaltenango_santa apolonia,14.8159613,-90.95109965,county,NA,NA,NA,NA,NA,NA,NA,NA
8500,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Santa Cruz Balanyá,NA,NA,guatemala_chimaltenango_santa cruz balanya,guatemala_chimaltenango_santa cruz balanya,14.6897203,-90.92865958,county,NA,NA,NA,NA,NA,NA,NA,NA
8501,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Tecpán Guatemala,NA,NA,guatemala_chimaltenango_tecpan guatemala,guatemala_chimaltenango_tecpan guatemala,14.80191396,-91.00119345,county,NA,NA,NA,NA,NA,NA,NA,NA
8502,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Yepocapa,NA,NA,guatemala_chimaltenango_yepocapa,guatemala_chimaltenango_yepocapa,14.46032189,-90.98159539,county,NA,NA,NA,NA,NA,NA,NA,NA
8503,gadm,ok,GT,NA,NA,NA,Guatemala,Chimaltenango,Zaragoza,NA,NA,guatemala_chimaltenango_zaragoza,guatemala_chimaltenango_zaragoza,14.67650964,-90.87301026,county,NA,NA,NA,NA,NA,NA,NA,NA
34428,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,NA,NA,NA,guatemala_chiquimula,guatemala_chiquimula,14.6901145,-89.41827525,state,NA,NA,NA,NA,NA,NA,NA,NA
8504,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Camotán,NA,NA,guatemala_chiquimula_camotan,guatemala_chiquimula_camotan,14.85385082,-89.27724131,county,NA,NA,NA,NA,NA,NA,NA,NA
8505,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Chiquimula,NA,NA,guatemala_chiquimula_chiquimula,guatemala_chiquimula_chiquimula,14.80047263,-89.5732501,county,NA,NA,NA,NA,NA,NA,NA,NA
8506,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Concepción Las Minas,NA,NA,guatemala_chiquimula_concepcion las minas,guatemala_chiquimula_concepcion las minas,14.4865309,-89.44195398,county,NA,NA,NA,NA,NA,NA,NA,NA
8507,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Esquipulas,NA,NA,guatemala_chiquimula_esquipulas,guatemala_chiquimula_esquipulas,14.62097653,-89.26071627,county,NA,NA,NA,NA,NA,NA,NA,NA
8508,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Ipala,NA,NA,guatemala_chiquimula_ipala,guatemala_chiquimula_ipala,14.59550283,-89.60295003,county,NA,NA,NA,NA,NA,NA,NA,NA
8509,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Jocotán,NA,NA,guatemala_chiquimula_jocotan,guatemala_chiquimula_jocotan,14.81137544,-89.37219002,county,NA,NA,NA,NA,NA,NA,NA,NA
8510,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Olopa,NA,NA,guatemala_chiquimula_olopa,guatemala_chiquimula_olopa,14.6987029,-89.31005421,county,NA,NA,NA,NA,NA,NA,NA,NA
8511,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,Quezaltepeque,NA,NA,guatemala_chiquimula_quezaltepeque,guatemala_chiquimula_quezaltepeque,14.61603271,-89.4500275,county,NA,NA,NA,NA,NA,NA,NA,NA
8512,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,San Jacinto,NA,NA,guatemala_chiquimula_san jacinto,guatemala_chiquimula_san jacinto,14.67669991,-89.50402818,county,NA,NA,NA,NA,NA,NA,NA,NA
8513,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,San José La Arada,NA,NA,guatemala_chiquimula_san jose la arada,guatemala_chiquimula_san jose la arada,14.71380947,-89.59676363,county,NA,NA,NA,NA,NA,NA,NA,NA
8514,gadm,ok,GT,NA,NA,NA,Guatemala,Chiquimula,San Juan Ermita,NA,NA,guatemala_chiquimula_san juan ermita,guatemala_chiquimula_san juan ermita,14.73279771,-89.42008251,county,NA,NA,NA,NA,NA,NA,NA,NA
35304,gbif_gsg,ok,NA,NA,NA,NA,guatemala,el peten,NA,NA,NA,guatemala_el peten,guatemala_peten,16.97356741,-90.01503002,state,NA,NA,NA,NA,NA,NA,NA,NA
34429,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,NA,NA,NA,guatemala_el progreso,guatemala_el progreso,14.89484082,-90.08054763,state,NA,NA,NA,NA,NA,NA,NA,NA
8515,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,El Jícaro,NA,NA,guatemala_el progreso_el jicaro,guatemala_el progreso_el jicaro,14.8852766,-89.90838879,county,NA,NA,NA,NA,NA,NA,NA,NA
8516,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,Guastatoya,NA,NA,guatemala_el progreso_guastatoya,guatemala_el progreso_guastatoya,14.85152642,-90.06047485,county,NA,NA,NA,NA,NA,NA,NA,NA
8517,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,Morazán,NA,NA,guatemala_el progreso_morazan,guatemala_el progreso_morazan,14.94628442,-90.17533146,county,NA,NA,NA,NA,NA,NA,NA,NA
8518,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,San Agustín Acasaguastlán,NA,NA,guatemala_el progreso_san agustin acasaguastlan,guatemala_el progreso_san agustin acasaguastlan,14.9863738,-89.99403411,county,NA,NA,NA,NA,NA,NA,NA,NA
8519,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,San Antonio La Paz,NA,NA,guatemala_el progreso_san antonio la paz,guatemala_el progreso_san antonio la paz,14.75411578,-90.27188918,county,NA,NA,NA,NA,NA,NA,NA,NA
8520,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,San Cristóbal Acasaguastlán,NA,NA,guatemala_el progreso_san cristobal acasaguastlan,guatemala_el progreso_san cristobal acasaguastlan,15.01567503,-89.87324049,county,NA,NA,NA,NA,NA,NA,NA,NA
8521,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,Sanarate,NA,NA,guatemala_el progreso_sanarate,guatemala_el progreso_sanarate,14.81590571,-90.23299063,county,NA,NA,NA,NA,NA,NA,NA,NA
8522,gadm,ok,GT,NA,NA,NA,Guatemala,El Progreso,Sansare,NA,NA,guatemala_el progreso_sansare,guatemala_el progreso_sansare,14.76132022,-90.08283606,county,NA,NA,NA,NA,NA,NA,NA,NA
35305,gbif_gsg,ok,NA,NA,NA,NA,guatemala,el quiche,NA,NA,NA,guatemala_el quiche,guatemala_el quiche,15.438585,-90.958734,state,NA,NA,NA,NA,NA,erro_de_hierarquia_ou_no_mapa,NA,NA
34430,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,NA,NA,NA,guatemala_escuintla,guatemala_escuintla,14.16377433,-90.9964058,state,NA,NA,NA,NA,NA,NA,NA,NA
8523,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Escuintla,NA,NA,guatemala_escuintla_escuintla,guatemala_escuintla_escuintla,14.31344579,-90.81031,county,NA,NA,NA,NA,NA,NA,NA,NA
8524,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Guanagazapa,NA,NA,guatemala_escuintla_guanagazapa,guatemala_escuintla_guanagazapa,14.15810202,-90.63811921,county,NA,NA,NA,NA,NA,NA,NA,NA
8525,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Iztapa,NA,NA,guatemala_escuintla_iztapa,guatemala_escuintla_iztapa,13.98192783,-90.67614171,county,NA,NA,NA,NA,NA,NA,NA,NA
8526,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,La Democracia,NA,NA,guatemala_escuintla_la democracia,guatemala_escuintla_la democracia,14.16857777,-90.94421859,county,NA,NA,NA,NA,NA,NA,NA,NA
8527,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,La Gomera,NA,NA,guatemala_escuintla_la gomera,guatemala_escuintla_la gomera,14.04114036,-91.12791544,county,NA,NA,NA,NA,NA,NA,NA,NA
8528,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Masagua,NA,NA,guatemala_escuintla_masagua,guatemala_escuintla_masagua,14.10233469,-90.81435024,county,NA,NA,NA,NA,NA,NA,NA,NA
8529,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Nueva Concepción,NA,NA,guatemala_escuintla_nueva concepcion,guatemala_escuintla_nueva concepcion,14.12875191,-91.29516359,county,NA,NA,NA,NA,NA,NA,NA,NA
8530,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Palín,NA,NA,guatemala_escuintla_palin,guatemala_escuintla_palin,14.40410273,-90.70494644,county,NA,NA,NA,NA,NA,NA,NA,NA
8531,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,San José,NA,NA,guatemala_escuintla_san jose,guatemala_escuintla_san jose,13.97523436,-90.88825421,county,NA,NA,NA,NA,NA,NA,NA,NA
8532,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,San Vicente Pacaya,NA,NA,guatemala_escuintla_san vicente pacaya,guatemala_escuintla_san vicente pacaya,14.34601258,-90.64447442,county,NA,NA,NA,NA,NA,NA,NA,NA
8533,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Santa Lucía Cotzumalguapa,NA,NA,guatemala_escuintla_santa lucia cotzumalguapa,guatemala_escuintla_santa lucia cotzumalguapa,14.28829217,-91.07171029,county,NA,NA,NA,NA,NA,NA,NA,NA
8534,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Siquinalá,NA,NA,guatemala_escuintla_siquinala,guatemala_escuintla_siquinala,14.32385083,-90.9514784,county,NA,NA,NA,NA,NA,NA,NA,NA
8535,gadm,ok,GT,NA,NA,NA,Guatemala,Escuintla,Tiquisate,NA,NA,guatemala_escuintla_tiquisate,guatemala_escuintla_tiquisate,14.19608443,-91.40295857,county,NA,NA,NA,NA,NA,NA,NA,NA
34431,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,NA,NA,NA,guatemala_guatemala,guatemala_guatemala,14.62976735,-90.48779733,state,NA,NA,NA,NA,NA,NA,NA,NA
8536,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Amatitlán,NA,NA,guatemala_guatemala_amatitlan,guatemala_guatemala_amatitlan,14.46276372,-90.60474444,county,NA,NA,NA,NA,NA,NA,NA,NA
8537,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Chinautla,NA,NA,guatemala_guatemala_chinautla,guatemala_guatemala_chinautla,14.72643075,-90.48812013,county,NA,NA,NA,NA,NA,NA,NA,NA
8538,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Chuarrancho,NA,NA,guatemala_guatemala_chuarrancho,guatemala_guatemala_chuarrancho,14.85864604,-90.4667891,county,NA,NA,NA,NA,NA,NA,NA,NA
8539,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Fraijanes,NA,NA,guatemala_guatemala_fraijanes,guatemala_guatemala_fraijanes,14.47876925,-90.43470134,county,NA,NA,NA,NA,NA,NA,NA,NA
8540,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Mixco,NA,NA,guatemala_guatemala_mixco,guatemala_guatemala_mixco,14.64727254,-90.57961676,county,NA,NA,NA,NA,NA,NA,NA,NA
8541,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Palencia,NA,NA,guatemala_guatemala_palencia,guatemala_guatemala_palencia,14.67441321,-90.31611735,county,NA,NA,NA,NA,NA,NA,NA,NA
8542,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Petapa,NA,NA,guatemala_guatemala_petapa,guatemala_guatemala_petapa,14.51080132,-90.54770942,county,NA,NA,NA,NA,NA,NA,NA,NA
8543,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San José del Golfo,NA,NA,guatemala_guatemala_san jose golfo,guatemala_guatemala_san jose golfo,14.7998896,-90.36686672,county,NA,NA,NA,NA,NA,NA,NA,NA
8544,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San José Pinula,NA,NA,guatemala_guatemala_san jose pinula,guatemala_guatemala_san jose pinula,14.55951592,-90.33529855,county,NA,NA,NA,NA,NA,NA,NA,NA
8545,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San Juan Sacatepéquez,NA,NA,guatemala_guatemala_san juan sacatepequez,guatemala_guatemala_san juan sacatepequez,14.77314842,-90.64607753,county,NA,NA,NA,NA,NA,NA,NA,NA
8546,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San Pedro Ayampuc,NA,NA,guatemala_guatemala_san pedro ayampuc,guatemala_guatemala_san pedro ayampuc,14.77879651,-90.43964536,county,NA,NA,NA,NA,NA,NA,NA,NA
8547,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San Pedro Sacatepéquez,NA,NA,guatemala_guatemala_san pedro sacatepequez,guatemala_guatemala_san pedro sacatepequez,14.96196,-91.76687,county,NA,NA,NA,NA,NA,NA,NA,NA
8548,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,San Raymundo,NA,NA,guatemala_guatemala_san raymundo,guatemala_guatemala_san raymundo,14.79578026,-90.55592495,county,NA,NA,NA,NA,NA,NA,NA,NA
8549,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Santa Catarina Pinula,NA,NA,guatemala_guatemala_santa catarina pinula,guatemala_guatemala_santa catarina pinula,14.56485743,-90.45398061,county,NA,NA,NA,NA,NA,NA,NA,NA
8550,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Villa Canales,NA,NA,guatemala_guatemala_villa canales,guatemala_guatemala_villa canales,14.39962558,-90.51906681,county,NA,NA,NA,NA,NA,NA,NA,NA
8551,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,Villa Nueva,NA,NA,guatemala_guatemala_villa nueva,guatemala_guatemala_villa nueva,14.53877274,-90.5973524,county,NA,NA,NA,NA,NA,NA,NA,NA
8552,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 1,NA,NA,guatemala_guatemala_zona 1,guatemala_guatemala_zona 1,14.6389859,-90.51213802,county,NA,NA,NA,NA,NA,NA,NA,NA
8553,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 10,NA,NA,guatemala_guatemala_zona 10,guatemala_guatemala_zona 10,14.59579625,-90.50865591,county,NA,NA,NA,NA,NA,NA,NA,NA
8554,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 11,NA,NA,guatemala_guatemala_zona 11,guatemala_guatemala_zona 11,14.6085089,-90.56061463,county,NA,NA,NA,NA,NA,NA,NA,NA
8555,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 12,NA,NA,guatemala_guatemala_zona 12,guatemala_guatemala_zona 12,14.58300307,-90.54937975,county,NA,NA,NA,NA,NA,NA,NA,NA
8556,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 13,NA,NA,guatemala_guatemala_zona 13,guatemala_guatemala_zona 13,14.58061825,-90.53337263,county,NA,NA,NA,NA,NA,NA,NA,NA
8557,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 14,NA,NA,guatemala_guatemala_zona 14,guatemala_guatemala_zona 14,14.57780858,-90.51717721,county,NA,NA,NA,NA,NA,NA,NA,NA
8558,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 15,NA,NA,guatemala_guatemala_zona 15,guatemala_guatemala_zona 15,14.58884575,-90.49190461,county,NA,NA,NA,NA,NA,NA,NA,NA
8559,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 16,NA,NA,guatemala_guatemala_zona 16,guatemala_guatemala_zona 16,14.60935613,-90.48328801,county,NA,NA,NA,NA,NA,NA,NA,NA
8560,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 17,NA,NA,guatemala_guatemala_zona 17,guatemala_guatemala_zona 17,14.63261365,-90.46695007,county,NA,NA,NA,NA,NA,NA,NA,NA
8561,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 18,NA,NA,guatemala_guatemala_zona 18,guatemala_guatemala_zona 18,14.6817445,-90.44200246,county,NA,NA,NA,NA,NA,NA,NA,NA
8562,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 19,NA,NA,guatemala_guatemala_zona 19,guatemala_guatemala_zona 19,14.6586537,-90.57742158,county,NA,NA,NA,NA,NA,NA,NA,NA
8563,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 2,NA,NA,guatemala_guatemala_zona 2,guatemala_guatemala_zona 2,14.6700165,-90.50882069,county,NA,NA,NA,NA,NA,NA,NA,NA
8564,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 22,NA,NA,guatemala_guatemala_zona 22,guatemala_guatemala_zona 22,14.54939441,-90.54544079,county,NA,NA,NA,NA,NA,NA,NA,NA
8565,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 24,NA,NA,guatemala_guatemala_zona 24,guatemala_guatemala_zona 24,14.61712424,-90.44342791,county,NA,NA,NA,NA,NA,NA,NA,NA
8566,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 25,NA,NA,guatemala_guatemala_zona 25,guatemala_guatemala_zona 25,14.64525847,-90.41015153,county,NA,NA,NA,NA,NA,NA,NA,NA
8567,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 3,NA,NA,guatemala_guatemala_zona 3,guatemala_guatemala_zona 3,14.63655191,-90.52822467,county,NA,NA,NA,NA,NA,NA,NA,NA
8568,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 4,NA,NA,guatemala_guatemala_zona 4,guatemala_guatemala_zona 4,14.62041511,-90.51920383,county,NA,NA,NA,NA,NA,NA,NA,NA
8569,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 5,NA,NA,guatemala_guatemala_zona 5,guatemala_guatemala_zona 5,14.6279364,-90.50103705,county,NA,NA,NA,NA,NA,NA,NA,NA
8570,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 6,NA,NA,guatemala_guatemala_zona 6,guatemala_guatemala_zona 6,14.66365928,-90.49225815,county,NA,NA,NA,NA,NA,NA,NA,NA
8571,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 7,NA,NA,guatemala_guatemala_zona 7,guatemala_guatemala_zona 7,14.64297907,-90.54331716,county,NA,NA,NA,NA,NA,NA,NA,NA
8572,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 8,NA,NA,guatemala_guatemala_zona 8,guatemala_guatemala_zona 8,14.6161341,-90.5289231,county,NA,NA,NA,NA,NA,NA,NA,NA
8573,gadm,ok,GT,NA,NA,NA,Guatemala,Guatemala,ZONA 9,NA,NA,guatemala_guatemala_zona 9,guatemala_guatemala_zona 9,14.6067589,-90.52351012,county,NA,NA,NA,NA,NA,NA,NA,NA
34432,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,NA,NA,NA,guatemala_huehuetenango,guatemala_huehuetenango,15.65936746,-91.54556455,state,NA,NA,NA,NA,NA,NA,NA,NA
8574,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Aguacatán,NA,NA,guatemala_huehuetenango_aguacatan,guatemala_huehuetenango_aguacatan,15.36528865,-91.26458753,county,NA,NA,NA,NA,NA,NA,NA,NA
35306,gbif_gsg,andre,NA,NA,NA,NA,Guatemala,Huehuetenango,Santa Cruz Barillas,NA,NA,guatemala_huehuetenango_barillas,guatemala_huehuetenango_santa cruz barillas,15.94349054,-91.19202224,county,NA,NA,NA,NA,NA,NA,NA,NA
8575,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Chiantla,NA,NA,guatemala_huehuetenango_chiantla,guatemala_huehuetenango_chiantla,15.50414415,-91.39155053,county,NA,NA,NA,NA,NA,NA,NA,NA
8576,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Colotenango,NA,NA,guatemala_huehuetenango_colotenango,guatemala_huehuetenango_colotenango,15.45165853,-91.68560616,county,NA,NA,NA,NA,NA,NA,NA,NA
8577,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Concepción Huista,NA,NA,guatemala_huehuetenango_concepcion huista,guatemala_huehuetenango_concepcion huista,15.66331941,-91.61260575,county,NA,NA,NA,NA,NA,NA,NA,NA
8578,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Cuilco,NA,NA,guatemala_huehuetenango_cuilco,guatemala_huehuetenango_cuilco,15.47720718,-91.94903016,county,NA,NA,NA,NA,NA,NA,NA,NA
8579,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Huehuetenango,NA,NA,guatemala_huehuetenango_huehuetenango,guatemala_huehuetenango_huehuetenango,15.31704533,-91.37977759,county,NA,NA,NA,NA,NA,NA,NA,NA
8580,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Jacaltenango,NA,NA,guatemala_huehuetenango_jacaltenango,guatemala_huehuetenango_jacaltenango,15.7671387,-91.70195055,county,NA,NA,NA,NA,NA,NA,NA,NA
8581,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,La Democracia,NA,NA,guatemala_huehuetenango_la democracia,guatemala_huehuetenango_la democracia,15.63959388,-91.85232565,county,NA,NA,NA,NA,NA,NA,NA,NA
8582,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,La Libertad,NA,NA,guatemala_huehuetenango_la libertad,guatemala_huehuetenango_la libertad,15.57570139,-91.88303,county,NA,NA,NA,NA,NA,NA,NA,NA
8583,gadm,ok,GT,NA,NA,NA,Guatemala,Huehuetenango,Malacatancito,NA,NA,guatemala_huehuetenango_malacatancito,guatemala_huehuetenango_malacatancito,15.24558385,-91.48007643,county,NA,NA,NA,NA,NA,NA,NA,NA
