order,source,status,author.ID,name,variant.name,author.name,author.abbrev,standard.name,full.name,geog.author,geog.collector,tax,tax.rank,tax.obs,full.name1,tdwg.name,last.name,finger.print,family1,obs,tax.kingdom,tax.phylum,tax.class,tax.order,email,orcid,raw_data
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gryllacrididae,NA,NA,Marcos Gonçalves Lhano,"Lhano, M.G.",NA,NA,NA,NA,animalia,arthropoda,insecta,orthoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gryllidae,NA,NA,Marcos Gonçalves Lhano,"Lhano, M.G.",NA,NA,NA,NA,animalia,arthropoda,insecta,orthoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gryllotalpidae,NA,NA,Marcos Gonçalves Lhano,"Lhano, M.G.",NA,NA,NA,NA,animalia,arthropoda,insecta,orthoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mogoplistidae,NA,NA,Marcos Gonçalves Lhano,"Lhano, M.G.",NA,NA,NA,NA,animalia,arthropoda,insecta,orthoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Passalidae,NA,NA,Marcus Bevilaqua,"Bevilaqua, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus Thadeu T. Santos,"Santos, M.T.T.",NA,NA,NA,NA,animalia,chordata,amphibia,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diplectanidae,NA,NA,Marcus Vinícius Domingues,"Domingues, M.V.",NA,NA,NA,NA,animalia,platyhelminthes,monogenoidea,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monocotylidae,NA,NA,Marcus Vinícius Domingues,"Domingues, M.V.",NA,NA,NA,NA,animalia,platyhelminthes,monogenoidea,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae,NA,NA,Maria Anice Mureb Sallum,"Sallum, M.A.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,diptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,María Celina Digiani,"Digiani, M.C.",NA,NA,NA,NA,animalia,nematoda,NA,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceratopogonidae,NA,NA,Maria Clara Alves Santarém,"Santarém, M.C.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,diptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maria Clara do Nascimento,"Nascimento, M.C.",NA,NA,NA,NA,animalia,chordata,mammalia,chiroptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eudendriidae,NA,NA,María de los Angeles Mendoza Becerril,"Becerril, M.L.A.M.",NA,NA,NA,NA,animalia,cnidaria,hydrozoa,anthoathecata,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maria Eduarda Alves dos Santos,"Santos, M.E.A.",NA,NA,NA,NA,animalia,cnidaria,anthozoa,zoantharia,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elmidae,NA,NA,Maria Inês da Silva dos Passos,"Passos, M.I.S.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceratopogonidae,NA,NA,Maria Luiza Felippe-Bauer,"Felippe-Bauer, M.L.",NA,NA,NA,NA,animalia,arthropoda,insecta,diptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melolonthidae,NA,NA,Mariana Alejandra Cherman,"Cherman, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mariana Terossi,"Terossi, M.",NA,NA,NA,NA,animalia,arthropoda,malacostraca,decapoda,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marie Luise Carolina Bartz,"Bartz, M.L.C.",NA,NA,NA,NA,animalia,annelida,clitellata,crassiclitellata,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canestriniidae,NA,NA,Marina Ferraz de Camargo Barbosa,"Barbosa, M.F.C.",NA,NA,NA,NA,animalia,arthropoda,arachnida,sarcoptiformes | trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marina Vianna Loeb,"Loeb, M.V.",NA,NA,NA,NA,animalia,chordata,actinopterygii | actinopteri,clupeiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Cohn-Haft,"Cohn-Haft, M.",NA,NA,NA,NA,animalia,chordata,NA,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cleridae,NA,NA,Mario Cupello,"Cupello, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhadalidae,NA,NA,Mario Cupello,"Cupello, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trogossitidae,NA,NA,Mario Cupello,"Cupello, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drosophilidae,NA,NA,Marlúcia Bonifácio Martins,"Martins, M.B.",NA,NA,NA,NA,animalia,arthropoda,insecta,diptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Martin Lindsey Christofersen,"Christofersen, M.L.",NA,NA,NA,NA,animalia,pentastomida | annelida,clitellata,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laemophloeidae,NA,NA,Matheus Bento,"Bento, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Passandridae,NA,NA,Matheus Bento,"Bento, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Silvanidae,NA,NA,Matheus Bento,"Bento, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunaxidae,NA,NA,Matheus dos Santos Rocha,"Rocha, M.S.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maurício Laterça Martins,"Martins, M.L.",NA,NA,NA,NA,animalia,nematoda,NA,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elmidae,NA,NA,Melissa Ottoboni Segura,"Segura, M.O.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melissa Querido Cardenas,"Cardenas, M.Q.",NA,NA,NA,NA,animalia,platyhelminthes | nematoda,cestoda,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mércia Elias Duarte,"Duarte, M.E.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bostrichidae,NA,NA,Michael A. Ivie,"Ivie, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chelonariidae,NA,NA,Michael A. Ivie,"Ivie, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nosodendridae,NA,NA,Michael A. Ivie,"Ivie, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ptilodactylidae,NA,NA,Michael A. Ivie,"Ivie, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zopheridae,NA,NA,Michael A. Ivie,"Ivie, M.A.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbourisiidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gibberichthyidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melamphaidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rondeletiidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephanoberycidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zoarcidae,NA,NA,Michael Maia Mincarone,"Mincarone, M.M.",NA,NA,NA,NA,animalia,chordata,actinopterygii | myxini | actinopteri,perciformes | beryciformes | myxiniformes | ophidiiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michel P. Valim,"Valim, M.P.",NA,NA,NA,NA,animalia,arthropoda,arachnida | insecta,holothyrida | ixodida | mesostigmata | opilioacarida | phthiraptera | sarcoptiformes | siphonaptera | trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michela Borges,"Borges, M.",NA,NA,NA,NA,animalia,echinodermata,ophiuroidea,NA,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hedylidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lycaenidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nymphalidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papilionidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pieridae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riodinidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tortricidae,NA,NA,Mirna Martins Casagrande,"Casagrande, M.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geometridae,NA,NA,Mônica Piovesan,"Piovesan, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasiocampidae,NA,NA,Mônica Piovesan,"Piovesan, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nymphalidae,NA,NA,Mônica Piovesan,"Piovesan, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sematuridae,NA,NA,Mônica Piovesan,"Piovesan, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uraniidae,NA,NA,Mônica Piovesan,"Piovesan, M.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Naércio Aquino Menezes,"Menezes, N.A.",NA,NA,NA,NA,animalia,chordata,actinopteri | dipneusti | myxini | actinopterygii,characiformes | cyprinodontiformes | osteoglossiformes | synbranchiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natália Soares Reategui,"Reategui, N.S.",NA,NA,NA,NA,animalia,arthropoda,insecta,psocoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muricidae,NA,NA,Natan Carvalho Pedro,"Pedro, N.C.",NA,NA,NA,NA,animalia,mollusca,gastropoda,neogastropoda,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cicadellidae,NA,NA,Nathalia Hiluy Pecly,"Pecly, N.H.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dytiscidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epimetopidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georissidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haliplidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrochidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrophilidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Noteridae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spercheidae,NA,NA,Nelson Ferreira Júnior,"Júnior, N.F.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elapidae,NA,NA,Nelson Jorge da Silva Júnior,"Júnior, N.J.S.",NA,NA,NA,NA,animalia,chordata,reptilia,squamata,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eurytomidae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ismaridae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leucospidae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monomachidae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pelecinidae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tanaostigmatidae,NA,NA,Nelson Wanderley Perioto,"Perioto, N.W.",NA,NA,NA,NA,animalia,arthropoda,insecta,hymenoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gyrinidae,NA,NA,Neusa Hamada,"Hamada, N.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histeridae,NA,NA,Nicolas Degallier,"Degallier, N.",NA,NA,NA,NA,animalia,arthropoda,insecta,coleoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malacanthidae,NA,NA,Ning Labbish Chao,"Chao, N.L.",NA,NA,NA,NA,animalia,chordata,actinopteri | actinopterygii,eupercaria,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sciaenidae,NA,NA,Ning Labbish Chao,"Chao, N.L.",NA,NA,NA,NA,animalia,chordata,actinopteri | actinopterygii,eupercaria,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caligonellidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunaxidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ereynetidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Iolinidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stigmaeidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Triophtydeidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tydeidae,NA,NA,Noeli Juarez Ferla,"Ferla, N.J.",NA,NA,NA,NA,animalia,arthropoda,arachnida,trombidiformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hesperiidae,NA,NA,Olaf H. H. Mielke,"Mielke, O.H.H.",NA,NA,NA,NA,animalia,arthropoda,insecta,lepidoptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aetalionidae,NA,NA,Olivia Evangelista,"Evangelista, O.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Membracidae,NA,NA,Olivia Evangelista,"Evangelista, O.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudopimelodidae,NA,NA,Oscar Akio Shibatta,"Shibatta, O.A.",NA,NA,NA,NA,animalia,chordata,actinopterygii | actinopteri,siluriformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diphyidae,NA,NA,Otto Müller P. Oliveira,"Oliveira, O.M.P.",NA,NA,NA,NA,animalia,cnidaria | chaetognatha | ctenophora | placozoa,anthozoa | hydrozoa | cubozoa | scyphozoa | staurozoa,siphonophorae | actiniaria | anthoathecata | antipatharia | corallimorpharia | leptothecata | scleractinia | zoantharia,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eudendriidae,NA,NA,Otto Müller P. Oliveira,"Oliveira, O.M.P.",NA,NA,NA,NA,animalia,cnidaria | chaetognatha | ctenophora | placozoa,anthozoa | hydrozoa | cubozoa | scyphozoa | staurozoa,siphonophorae | actiniaria | anthoathecata | antipatharia | corallimorpharia | leptothecata | scleractinia | zoantharia,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loricariidae,NA,NA,Pablo Cesar Lehmann Albornoz,"Albornoz, P.C.L.",NA,NA,NA,NA,animalia,chordata,actinopteri | actinopterygii,siluriformes,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berytidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blissidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colobathristidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cymidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geocoridae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lygaeidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ninidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oxycarenidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachygronthidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Piesmatidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhyparochromidae,NA,NA,Pablo M. Dellapé,"Dellapé, P.M.",NA,NA,NA,NA,animalia,arthropoda,insecta,hemiptera,NA,NA,NA
NA,ctfb,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cricetidae,NA,NA,Pablo R. Gonçalves,"Gonçalves, P.R.",NA,NA,NA,NA,animalia,chordata,mammalia,rodentia,NA,NA,NA
